time,EAR
20:32:419034,0.17340805317032945
20:32:419034,0.20406874046722007
20:32:419034,0.1879143246280331
20:32:419034,0.18684514848025863
20:32:419034,0.2119091626975127
20:32:419034,0.23123796211012332
20:32:419034,0.17912894463066842
20:32:419034,0.1681711135796683
20:34:557850,0.19053217727736016
20:34:557850,0.24379106807071732
20:34:557850,0.27700212745358566
20:34:557850,0.29487228016365574
20:34:557850,0.3009893862457349
20:34:557850,0.31376994235557076
20:34:557850,0.30561857000007114
20:34:557850,0.30792010211436605
20:34:557850,0.297968055693055
20:34:557850,0.291087112538588
20:36:648820,0.3024965024651027
20:36:648820,0.29896632618547125
20:36:648820,0.3136299268173688
20:36:648820,0.3200367366400353
20:36:648820,0.3258177790760951
20:36:648820,0.3256958829481643
20:36:648820,0.32036556757251394
20:36:648820,0.3243764808599835
20:36:648820,0.32877644234287595
20:36:648820,0.31882341169435846
20:38:786114,0.31180945286690614
20:38:786114,0.3264756040754289
20:38:786114,0.3248829973626779
20:38:786114,0.3194701964664717
20:38:786114,0.3388829913097858
20:38:786114,0.32994358478677693
20:38:786114,0.33483285415850855
20:38:786114,0.33309845158728024
20:38:786114,0.3203061899530787
20:38:786114,0.3360422203402513
20:40:959469,0.3321132509436028
20:40:959469,0.3310248879206093
20:40:959469,0.32497205062296974
20:40:959469,0.3165072080736975
20:40:959469,0.33542871798242146
20:40:959469,0.3465024121238981
20:40:959469,0.35876609546473315
20:40:959469,0.342534361891267
20:40:959469,0.3540732314271481
20:40:959469,0.3477621857869825
20:43:073277,0.3511302803321945
20:43:073277,0.35177706662988883
20:43:073277,0.3582907593749721
20:43:073277,0.36287028241094976
20:43:073277,0.35059578658080526
20:43:073277,0.36710129238128436
20:43:073277,0.35214446267545574
20:43:073277,0.36054348600097313
20:43:073277,0.3552469802993753
20:43:073277,0.3608278479165292
20:45:139688,0.3544867424267094
20:45:139688,0.36522083961066476
20:45:139688,0.3494044717080711
20:45:139688,0.35486422161063147
20:45:139688,0.34950794168994603
20:45:139688,0.3537385052595822
20:45:139688,0.3560286260046873
20:45:139688,0.35959745558881384
20:45:139688,0.35754658646651316
20:45:139688,0.3503505471601626
20:47:251798,0.35784904047972765
20:47:251798,0.3591275871878464
20:47:251798,0.3648108496616116
20:47:251798,0.3658780233453846
20:47:251798,0.3714344970099679
20:47:251798,0.34517092770211516
20:47:251798,0.3510464971919185
20:47:251798,0.3606248838539143
20:47:251798,0.3530563425509702
20:47:251798,0.3593334881472504
20:49:340614,0.36093528005086045
20:49:340614,0.35566330257600237
20:49:340614,0.34328922248785065
20:49:340614,0.34994651670968674
20:49:340614,0.3431132704115417
20:49:340614,0.3701061658575624
20:49:340614,0.3744291686707649
20:49:340614,0.3578929471324614
20:49:340614,0.35880797701964795
20:49:340614,0.36319839432026924
20:51:463346,0.34938842857971536
20:51:463346,0.36950861921166234
20:51:463346,0.37408335845973595
20:51:463346,0.3615498650490858
20:51:463346,0.3756823125071779
20:51:463346,0.3601529303404607
20:51:463346,0.3895968979891814
20:51:463346,0.38218989773459916
20:51:463346,0.37520123905967906
20:51:463346,0.35960064340060244
20:53:562871,0.3432626740709217
20:53:562871,0.34339979908512297
20:53:562871,0.3743243955352922
20:53:562871,0.40355664775458266
20:53:562871,0.39297889435079114
20:53:562871,0.3870133695779465
20:59:525530,0.3713130054089226
20:59:525530,0.38155040754686825
20:59:525530,0.3909375547272364
21:01:601803,0.375785565731518
21:01:601803,0.3724077248939812
21:01:601803,0.3997874443635917
21:01:601803,0.3844824251696951
21:01:601803,0.3854330831491094
21:01:601803,0.4072528981187713
21:03:692305,0.3826526753271524
21:03:692305,0.4124461496683075
21:03:692305,0.3986164941419983
21:03:692305,0.3991510101681365
21:03:692305,0.35771067177600474
21:03:692305,0.34671997958875683
21:03:692305,0.3375067424125461
21:03:692305,0.34602958226364655
21:03:692305,0.3362773666422458
21:03:692305,0.33884027957194107
21:05:778292,0.32918005956263474
21:05:778292,0.307135705979931
21:05:778292,0.3074157326388668
21:05:778292,0.3053397875486033
21:05:778292,0.2993184228344755
21:05:778292,0.31046689494280555
21:05:778292,0.3223725467949411
21:05:778292,0.327780923638202
21:05:778292,0.3135705349411527
21:05:778292,0.31285325964675287
21:07:884361,0.28230658228653543
21:07:884361,0.2837480376233448
21:07:884361,0.29441785388675906
21:07:884361,0.30866611530179067
21:07:884361,0.31091933494322643
21:07:884361,0.3181574077376358
21:07:884361,0.3175172619716801
21:07:884361,0.3138370389347459
21:07:884361,0.31268920428617
21:07:884361,0.3239045535324486
21:09:956886,0.3124112144853136
21:09:956886,0.329464315587085
21:09:956886,0.28530621695772984
21:09:956886,0.2918934459634439
21:09:956886,0.29446264242394266
21:09:956886,0.28924252324095445
21:09:956886,0.3111466592829111
21:09:956886,0.3193062480091663
21:09:956886,0.3109474384551521
21:12:052904,0.3080337270118142
21:12:052904,0.3042373670707972
21:12:052904,0.30951305184261013
21:12:052904,0.30338732188105566
21:12:052904,0.28455500483945545
21:12:052904,0.29108485073632206
21:12:052904,0.3151867144823939
21:12:052904,0.3111166892585512
21:12:052904,0.28477926643276696
21:12:052904,0.287901954426671
21:14:150742,0.2867370643505983
21:14:150742,0.28359572415776235
21:14:150742,0.3068748090957064
21:14:150742,0.31320710628414705
21:14:150742,0.3067278592896694
21:14:150742,0.31549156692510727
21:14:150742,0.31458507636907895
21:14:150742,0.3380218777862136
21:14:150742,0.35353876670118045
21:14:150742,0.37735214570615816
21:16:259601,0.391630505609328
21:16:259601,0.3995101770096031
21:16:259601,0.39822321561607765
21:16:259601,0.385567734678493
21:16:259601,0.3927468534804423
21:16:259601,0.39693969612696667
21:16:259601,0.387074726144346
21:16:259601,0.39163996504784926
21:16:259601,0.40183396414033057
21:16:259601,0.38599871846168443
21:18:357453,0.4020327512621587
21:18:357453,0.4072986277943101
21:18:357453,0.4073695588467177
21:18:357453,0.40676935267063236
21:18:357453,0.40060065443475634
21:18:357453,0.39326825910725827
21:18:357453,0.38548061814716694
21:18:357453,0.3842762446383463
21:18:357453,0.37421982554270683
21:18:357453,0.37175035484093727
21:20:534081,0.3741364307043312
21:20:534081,0.36927969160299773
21:20:534081,0.3699402690282216
21:20:534081,0.3787749916921908
21:20:534081,0.3745718991489304
21:20:534081,0.19657311093437405
21:20:534081,0.1442056301438649
21:20:534081,0.14470568670839343
21:20:534081,0.15172477392361094
21:20:534081,0.1664942926170745
21:22:673090,0.1661544614410887
21:22:673090,0.17021170454654416
21:22:673090,0.17475496072713903
21:22:673090,0.17348530081608143
21:22:673090,0.16533116637092138
21:22:673090,0.16194325731253606
21:22:673090,0.16546599473362641
21:22:673090,0.16838205175219728
21:22:673090,0.16959926193519215
21:22:673090,0.1643843098878307
21:24:793818,0.18280430704253067
21:24:793818,0.15441117345827604
21:24:793818,0.15542200633105177
21:24:793818,0.17446522139987838
21:24:793818,0.15980854409335837
21:24:793818,0.1588684934826694
21:24:793818,0.13795048547765454
21:24:793818,0.14616204585286052
21:24:793818,0.15772495133473197
21:24:793818,0.16916797551850793
21:26:933636,0.1543054803711002
21:26:933636,0.14110696783737564
21:26:933636,0.13157450871130721
21:26:933636,0.13048623642829066
21:26:933636,0.12978251307478791
21:26:933636,0.14908128718277902
21:26:933636,0.15167405173162896
21:26:933636,0.15868197997086986
21:26:933636,0.1466275999962082
21:26:933636,0.135540764540463
21:29:036380,0.1325345057060628
21:29:036380,0.14530190092281453
21:29:036380,0.14099125541030322
21:29:036380,0.14812896534996295
21:29:036380,0.14260571517162185
21:29:036380,0.15240869356673503
21:29:036380,0.15091796330156598
21:29:036380,0.14518192394742252
21:29:036380,0.1414738128036272
21:29:036380,0.1326419573562301
21:31:173357,0.13858223412407283
21:31:173357,0.13959530242790089
21:31:173357,0.14640347050332828
21:31:173357,0.16144186622080303
21:31:173357,0.15477089425239243
21:31:173357,0.15061760178848632
21:31:173357,0.16205046396773345
21:31:173357,0.14751522754812246
21:31:173357,0.15788873810419687
21:31:173357,0.1437738507998316
21:33:259109,0.15945166607908473
21:33:259109,0.22116764138611875
21:33:259109,0.2512631738252337
21:33:259109,0.2698264779458183
21:33:259109,0.2810647232793476
21:33:259109,0.26833712402714355
21:33:259109,0.26949349045149085
21:33:259109,0.2817216657132201
21:33:259109,0.28187412465473505
21:33:259109,0.2827650319748257
21:35:408966,0.29660144745763184
21:35:408966,0.298215334834141
21:35:408966,0.29252249576728695
21:35:408966,0.30879500641612223
21:35:408966,0.3132254737537197
21:35:408966,0.3121585960025706
21:35:408966,0.30536918104910504
21:35:408966,0.3216477532893596
21:35:408966,0.3186408544195719
21:35:408966,0.3164528373725401
21:37:547495,0.32019405069163015
21:37:547495,0.3400542331719624
21:37:547495,0.3218699335172225
21:37:547495,0.3281061010725198
21:37:547495,0.3577028212133033
21:37:547495,0.34997699369068935
21:37:547495,0.360951277237146
21:37:547495,0.3657777905571086
21:37:547495,0.3776951362089973
21:37:547495,0.3825085066282693
21:39:618217,0.38240122483936695
21:39:618217,0.3763233148153216
21:39:618217,0.3744054462625378
21:39:618217,0.37273361265861993
21:39:618217,0.38088154803450003
21:39:618217,0.3781016941362684
21:39:618217,0.3785769330524024
21:39:618217,0.3806014822114384
21:39:618217,0.38968038724802756
21:39:618217,0.3912465858933277
21:41:743232,0.40814450416368403
21:41:743232,0.39399662374989747
21:41:743232,0.3951197982753826
21:41:743232,0.3736753652589493
21:41:743232,0.3605254429388102
21:41:743232,0.19391974992564848
21:41:743232,0.14455741631666913
21:41:743232,0.14882112600536263
21:41:743232,0.17000573638870403
21:41:743232,0.16056189217558975
21:43:868400,0.14829288720162634
21:43:868400,0.16585449878748015
21:43:868400,0.1452138647543441
21:43:868400,0.1484756103260596
21:43:868400,0.13648167792697244
21:43:868400,0.1674100525512821
21:43:868400,0.17141306856778982
21:43:868400,0.15026511136614018
21:43:868400,0.15941876319329495
21:43:868400,0.14181287967404838
21:45:959123,0.15993955044449798
21:45:959123,0.13743723226914878
21:45:959123,0.14528272941058773
21:45:959123,0.15536010399894906
21:45:959123,0.14675317664908777
21:45:959123,0.13324107355993595
21:45:959123,0.13477040353956762
21:45:959123,0.134247262983614
21:45:959123,0.14196513169437988
21:45:959123,0.1430658090292755
21:48:082244,0.15021276665794586
21:48:082244,0.14073885643147718
21:48:082244,0.14043786031824307
21:48:082244,0.13981322093454113
21:48:082244,0.14399463018377381
21:48:082244,0.14167513011889998
21:48:082244,0.14873474580707075
21:48:082244,0.13806283767521466
21:48:082244,0.1444049262872495
21:48:082244,0.13997413500334538
21:50:223400,0.13031951532221886
21:50:223400,0.1499263154777556
21:50:223400,0.1421707605669528
21:50:223400,0.14963590776159538
21:50:223400,0.14987893123740503
21:50:223400,0.14212224878530214
21:50:223400,0.14198138259629278
21:50:223400,0.14147281655881228
21:50:223400,0.13906912726906806
21:50:223400,0.13981671728705822
21:52:335041,0.1514155307457894
21:52:335041,0.14487880537270553
21:52:335041,0.1585948996517388
21:52:335041,0.14913544982290114
21:52:335041,0.1446503415117051
21:52:335041,0.13650839339834625
21:52:335041,0.1409766138062402
21:52:335041,0.1410625138301872
21:52:335041,0.14307340757179804
21:52:335041,0.14450204759246818
21:54:404054,0.1565567402093003
21:54:404054,0.12094760956550271
21:54:404054,0.12636987245275705
21:54:404054,0.1283045789828633
21:54:404054,0.13871079016097043
21:54:404054,0.135003337886774
21:54:404054,0.15007264230495362
21:54:404054,0.14237342268006842
21:54:404054,0.1346700268593469
21:54:404054,0.14719665810523183
21:56:479269,0.1479336277158974
21:56:479269,0.14783945079900296
21:56:479269,0.18278610763163217
21:56:479269,0.24620334604456884
21:56:479269,0.286621529169374
21:56:479269,0.3159809228295306
21:56:479269,0.32905529680700174
21:56:479269,0.3258240406915694
21:56:479269,0.29955817960106407
21:56:479269,0.2947563175299861
21:58:619485,0.2819333905645221
21:58:619485,0.2765969050842756
21:58:619485,0.2877541192370199
21:58:619485,0.2730297646639038
21:58:619485,0.29390487913488417
21:58:619485,0.29773152576077067
21:58:619485,0.2895134160392911
21:58:619485,0.29685123560058174
21:58:619485,0.30696051718452677
21:58:619485,0.2943616727169154
22:00:719149,0.31156627045983254
22:00:719149,0.28756395159956527
22:00:719149,0.2920256592775924
22:00:719149,0.2981165902534901
22:00:719149,0.2997256839569822
22:00:719149,0.2958193716135099
22:00:719149,0.2973456147851878
22:00:719149,0.3019224233268992
22:00:719149,0.2962199333631755
22:00:719149,0.309756903719558
22:02:811650,0.2928592976131875
22:02:811650,0.3179827736676266
22:02:811650,0.3047659322621161
22:02:811650,0.30347092250951757
22:02:811650,0.3072216963541664
22:02:811650,0.2986225086455019
22:02:811650,0.31239593109651664
22:02:811650,0.32411911361526213
22:02:811650,0.3206727457523373
22:02:811650,0.3107970675517955
22:04:915801,0.32825325929959015
22:04:915801,0.30129767754756137
22:04:915801,0.3239828996395783
22:04:915801,0.32242533507837645
22:04:915801,0.3115182893431265
22:04:915801,0.31526811818211087
22:04:915801,0.3211583983192104
22:04:915801,0.30379461611425373
22:04:915801,0.30492260027801593
22:04:915801,0.32343233365663265
22:06:982992,0.3346166085716408
22:06:982992,0.3407685680884871
22:06:982992,0.3453660706162502
22:06:982992,0.34225212718976133
22:06:982992,0.34871628005985866
22:06:982992,0.35313514274760166
22:06:982992,0.3290635197928149
22:06:982992,0.3511767768950923
22:06:982992,0.34540414043292617
22:06:982992,0.36003397345718946
22:09:083291,0.35064322799795294
22:09:083291,0.36478002123988734
22:09:083291,0.3594869761741366
22:09:083291,0.35474079312641615
22:09:083291,0.35207504888749047
22:09:083291,0.343129385714806
22:09:083291,0.3376047467176316
22:09:083291,0.3562053915964261
22:09:083291,0.3451867484280801
22:09:083291,0.3412895105208533
22:11:178394,0.3418676561417269
22:11:178394,0.3352043975494794
22:11:178394,0.329394857387726
22:11:178394,0.3556456312240988
22:11:178394,0.3331240261305557
22:11:178394,0.3352125261430394
22:11:178394,0.34171629731181896
22:11:178394,0.35037824891773595
22:11:178394,0.3412961019855907
22:11:178394,0.3290358973861526
